,package,parameter,MdlN,time,active,is_constant,layer,factor,addition,constant,suffix,path
(CHD)_head_Sys1_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L1_NBr5.idf
(CHD)_head_Sys2_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L3_NBr5.idf
(CHD)_head_Sys3_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L5_NBr5.idf
(CHD)_head_Sys4_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L7_NBr5.idf
(CHD)_head_Sys5_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L9_NBr5.idf
(CHD)_head_Sys6_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L11_NBr5.idf
(CHD)_head_Sys7_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L13_NBr5.idf
(CHD)_head_Sys8_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L15_NBr5.idf
(CHD)_head_Sys9_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L17_NBr5.idf
(CHD)_head_Sys10_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L19_NBr5.idf
(CHD)_head_Sys11_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L21_NBr5.idf
(CHD)_head_Sys12_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L23_NBr5.idf
(CHD)_head_Sys13_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L25_NBr5.idf
(CHD)_head_Sys14_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L27_NBr5.idf
(CHD)_head_Sys15_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L29_NBr5.idf
(CHD)_head_Sys16_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L31_NBr5.idf
(CHD)_head_Sys17_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L33_NBr5.idf
(CHD)_head_Sys18_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L35_NBr5.idf
(CHD)_head_Sys19_2017-12-14 00:00:00,CHD,head,NBr5,2017-12-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20171214_L37_NBr5.idf
(CHD)_head_Sys1_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L1_NBr5.idf
(CHD)_head_Sys2_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L3_NBr5.idf
(CHD)_head_Sys3_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L5_NBr5.idf
(CHD)_head_Sys4_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L7_NBr5.idf
(CHD)_head_Sys5_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L9_NBr5.idf
(CHD)_head_Sys6_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L11_NBr5.idf
(CHD)_head_Sys7_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L13_NBr5.idf
(CHD)_head_Sys8_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L15_NBr5.idf
(CHD)_head_Sys9_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L17_NBr5.idf
(CHD)_head_Sys10_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L19_NBr5.idf
(CHD)_head_Sys11_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L21_NBr5.idf
(CHD)_head_Sys12_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L23_NBr5.idf
(CHD)_head_Sys13_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L25_NBr5.idf
(CHD)_head_Sys14_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L27_NBr5.idf
(CHD)_head_Sys15_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L29_NBr5.idf
(CHD)_head_Sys16_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L31_NBr5.idf
(CHD)_head_Sys17_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L33_NBr5.idf
(CHD)_head_Sys18_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L35_NBr5.idf
(CHD)_head_Sys19_2018-01-14 00:00:00,CHD,head,NBr5,2018-01-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180114_L37_NBr5.idf
(CHD)_head_Sys1_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L1_NBr5.idf
(CHD)_head_Sys2_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L3_NBr5.idf
(CHD)_head_Sys3_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L5_NBr5.idf
(CHD)_head_Sys4_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L7_NBr5.idf
(CHD)_head_Sys5_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L9_NBr5.idf
(CHD)_head_Sys6_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L11_NBr5.idf
(CHD)_head_Sys7_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L13_NBr5.idf
(CHD)_head_Sys8_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L15_NBr5.idf
(CHD)_head_Sys9_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L17_NBr5.idf
(CHD)_head_Sys10_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L19_NBr5.idf
(CHD)_head_Sys11_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L21_NBr5.idf
(CHD)_head_Sys12_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L23_NBr5.idf
(CHD)_head_Sys13_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L25_NBr5.idf
(CHD)_head_Sys14_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L27_NBr5.idf
(CHD)_head_Sys15_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L29_NBr5.idf
(CHD)_head_Sys16_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L31_NBr5.idf
(CHD)_head_Sys17_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L33_NBr5.idf
(CHD)_head_Sys18_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L35_NBr5.idf
(CHD)_head_Sys19_2018-02-14 00:00:00,CHD,head,NBr5,2018-02-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180214_L37_NBr5.idf
(CHD)_head_Sys1_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L1_NBr5.idf
(CHD)_head_Sys2_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L3_NBr5.idf
(CHD)_head_Sys3_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L5_NBr5.idf
(CHD)_head_Sys4_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L7_NBr5.idf
(CHD)_head_Sys5_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L9_NBr5.idf
(CHD)_head_Sys6_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L11_NBr5.idf
(CHD)_head_Sys7_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L13_NBr5.idf
(CHD)_head_Sys8_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L15_NBr5.idf
(CHD)_head_Sys9_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L17_NBr5.idf
(CHD)_head_Sys10_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L19_NBr5.idf
(CHD)_head_Sys11_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L21_NBr5.idf
(CHD)_head_Sys12_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L23_NBr5.idf
(CHD)_head_Sys13_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L25_NBr5.idf
(CHD)_head_Sys14_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L27_NBr5.idf
(CHD)_head_Sys15_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L29_NBr5.idf
(CHD)_head_Sys16_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L31_NBr5.idf
(CHD)_head_Sys17_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L33_NBr5.idf
(CHD)_head_Sys18_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L35_NBr5.idf
(CHD)_head_Sys19_2018-03-14 00:00:00,CHD,head,NBr5,2018-03-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180314_L37_NBr5.idf
(CHD)_head_Sys1_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L1_NBr5.idf
(CHD)_head_Sys2_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L3_NBr5.idf
(CHD)_head_Sys3_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L5_NBr5.idf
(CHD)_head_Sys4_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L7_NBr5.idf
(CHD)_head_Sys5_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L9_NBr5.idf
(CHD)_head_Sys6_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L11_NBr5.idf
(CHD)_head_Sys7_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L13_NBr5.idf
(CHD)_head_Sys8_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L15_NBr5.idf
(CHD)_head_Sys9_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L17_NBr5.idf
(CHD)_head_Sys10_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L19_NBr5.idf
(CHD)_head_Sys11_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L21_NBr5.idf
(CHD)_head_Sys12_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L23_NBr5.idf
(CHD)_head_Sys13_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L25_NBr5.idf
(CHD)_head_Sys14_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L27_NBr5.idf
(CHD)_head_Sys15_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L29_NBr5.idf
(CHD)_head_Sys16_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L31_NBr5.idf
(CHD)_head_Sys17_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L33_NBr5.idf
(CHD)_head_Sys18_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L35_NBr5.idf
(CHD)_head_Sys19_2018-04-14 00:00:00,CHD,head,NBr5,2018-04-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180414_L37_NBr5.idf
(CHD)_head_Sys1_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L1_NBr5.idf
(CHD)_head_Sys2_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,3,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L3_NBr5.idf
(CHD)_head_Sys3_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,5,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L5_NBr5.idf
(CHD)_head_Sys4_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,7,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L7_NBr5.idf
(CHD)_head_Sys5_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,9,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L9_NBr5.idf
(CHD)_head_Sys6_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,11,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L11_NBr5.idf
(CHD)_head_Sys7_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,13,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L13_NBr5.idf
(CHD)_head_Sys8_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,15,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L15_NBr5.idf
(CHD)_head_Sys9_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,17,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L17_NBr5.idf
(CHD)_head_Sys10_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,19,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L19_NBr5.idf
(CHD)_head_Sys11_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,21,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L21_NBr5.idf
(CHD)_head_Sys12_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,23,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L23_NBr5.idf
(CHD)_head_Sys13_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,25,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L25_NBr5.idf
(CHD)_head_Sys14_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,27,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L27_NBr5.idf
(CHD)_head_Sys15_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,29,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L29_NBr5.idf
(CHD)_head_Sys16_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,31,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L31_NBr5.idf
(CHD)_head_Sys17_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,33,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L33_NBr5.idf
(CHD)_head_Sys18_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,35,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L35_NBr5.idf
(CHD)_head_Sys19_2018-05-14 00:00:00,CHD,head,NBr5,2018-05-14 00:00:00,True,2,37,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180514_L37_NBr5.idf
(CHD)_head_Sys1_2018-06-14 00:00:00,CHD,head,NBr5,2018-06-14 00:00:00,True,2,1,1.0,0.0,-999.99,.idf,C:\OD\WS_Mdl\models\NBr\In\CHD\NBr5\head_20180614_L1_NBr5.idf
